STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSPORT_MODE,Transport mode,VEHICLE_TYPE,Vehicle type,INFRASTRUCTURE_TYPE,Infrastructure type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,HRV,Croatia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2012,,26147,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,HRV,Croatia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2011,,25242,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,HRV,Croatia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2022,,23821,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,HRV,Croatia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2021,,23135,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,KAZ,Kazakhstan,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2015,,39909,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,KAZ,Kazakhstan,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2014,,42391,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,KAZ,Kazakhstan,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2013,,38767,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,KAZ,Kazakhstan,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2012,,33493,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,KAZ,Kazakhstan,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2011,,28236,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,KAZ,Kazakhstan,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2010,,22232,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,KAZ,Kazakhstan,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2009,,29435,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,KAZ,Kazakhstan,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2008,,32975,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,KAZ,Kazakhstan,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2007,,31652,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,KAZ,Kazakhstan,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2020,,32974,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,KAZ,Kazakhstan,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2019,,79205,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,KAZ,Kazakhstan,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2018,,70384,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,KAZ,Kazakhstan,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2017,,58019,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MLT,Malta,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2014,,1607,,P,Provisional value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MLT,Malta,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2017,,1631,,P,Provisional value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MLT,Malta,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2016,,1623,,P,Provisional value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2008,,4215,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2007,,3974,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2006,,3806,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2005,,3974,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2004,,4200,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2003,,4637,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2002,,4687,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2001,,4671,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2000,,4793,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2022,,10919,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2021,,10810,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2020,,9690,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2019,,9703,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2018,,9452,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2017,,9168,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2016,,7192,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2015,,6987,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2014,,6769,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2013,,5964,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2012,,5116,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2011,,5322,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,MKD,North Macedonia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2010,,4683,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2001,,198,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2000,,236,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,1999,,300,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,1998,,300,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,1997,,500,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,1996,,600,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,1995,,1000,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,1994,,1400,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,1993,,2000,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2018,,387,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2017,,499,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2016,,450,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2015,,351,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2014,,263,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2013,,337,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2012,,338,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2011,,283,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2010,,295,,B,Time series break,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2009,,109,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2008,,123,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2007,,132,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2006,,121,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2005,,104,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2004,,173,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2003,,148,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,SRB,Serbia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,1993,,4456,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,SRB,Serbia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,1996,,12110,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,SRB,Serbia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,1995,,9167,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2002,,243167,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BEL,Belgium,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2003,,108380,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,CAN,Canada,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2005,,494000,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,CHL,Chile,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2019,,60624,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,CZE,Czechia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2002,,65290,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DNK,Denmark,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2003,,56749,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,FIN,Finland,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2003,,59590,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,FRA,France,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2002,,728658,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2003,,857700,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,GRC,Greece,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2003,,35972,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,HUN,Hungary,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2002,,46300,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,ISL,Iceland,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2002,,4060,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,ITA,Italy,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2002,,711733,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2003,,871101,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,KOR,Korea,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2011,,248111,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,LTU,Lithuania,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2012,,34191,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NLD,Netherlands,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2003,,146100,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NZL,New Zealand,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2017,,46596,,B,Time series break,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2002,,51478,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,POL,Poland,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2002,,135828,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,PRT,Portugal,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2003,,86004,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,SVK,Slovak Republic,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2003,,25224,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,SVN,Slovenia,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2003,,21331,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,ESP,Spain,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2003,,321928,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,SWE,Sweden,A,Annual,PASSENGER,Passenger transport,PASKM,Passenger-kilometres,ROAD,Road,CARS,Passenger cars,_T,Total,2002,,106623,,A,Normal value,6,Millions,1,One
